เบี้ย,ประกันชีวิต,หลัก,เพิ่ม,อายุ,ทำ,เท่า,ตลอด,สุขภาพ,น้อย,ดี,เกิด,เหมือน,เจ็บป่วย,กำหนด,ภายใน,บริษัท,จ่าย,ช้า,คิด,ดอกเบี้ย,เพิ่มเติม,ลูกค้า,นำ,ข้อมูล,ส่วนตัว,สบาย,รู้สึก,งาน,วิริยะ,ระบบ,หัก,บัญชี,ชอบ,ประกัน,ดู,ข้อ,อย่า,คุ้ม,บอก,แจ้ง,เสีย,ชีวิต,สืบ,หา,กรณี,อุบัติเหตุ,แย่,คน,ขอบคุณ,ใช้,รักษา,ยกเลิก,รอ,บัตร,ยุ่งยาก,คืน,เงิน,รับรอง,สามารถ,ซื้อ,สูง,ปกติ,ประเทศ,สวัสดิการ,ลอง,สอบ,ถาม,ติดต่อ,เกิน,ค่า,ชดเชย,พยาบาล,เวลา,พิจารณา,บริษัทประกัน,เร็ว,โรค,ใช่,เงินสด,ตัวแทน,สิทธิ,สังคม,สะดวก,เหตุผล,ใหม่,เก่า,ยินดี,โทร,ภาษี,ทิ้ง,รถยนต์,กลับ,โดน,สาย,พ่วง,ลูก,ทราบ,เรียบร้อย,เรื่อง,หน้าที่,โอกาส,คุย,เจอ,ดูแล,เพื่อน,ช่วย,กรมธรรม์,ขนาด,ฉุกเฉิน,ตอบ,ศึกษา,คอย,ง่าย,เข้าใจ,ตัดสินใจ,สัญญา,ระยะ,ยาว,หาย,ขาย,บ้าน,แอบ,อยาก,รู้,พอ,เหลือ,พนักงาน,ราคา,จำเป็น,จบ,ไหล,ดูด,ป่วย,ยก,AIA,ปรึกษา,ฝ่าย,มะเร็ง,เอา,เสี่ยง,กลาง,สงสัย,หมด,ตกลง,แพง,กู้,MRTA,ลดหย่อน,นับ,ผ่อน,จริง,คุ้มครอง,เลือก,ยอม,รัฐ,ประหยัด,อัตรา,มอง,Bupa,ประวัติ,แนะนำ,แถลง,ปัญหา,อนาคต,ไทย,สนใจ,นอน,แผน,กรุงเทพ,ปกปิด,สิทธิ์,เต็ม,เขียน,เอกชน,ยื่น,สามี,ปฏิเสธ,ลด,บริการ,ฟิลลิป,เบิก,หลังไมค์,เสนอ,หยุด,ชำระ,ครบ,อธิบาย,ทุน,ประโยชน์,ลักษณะ,ห่วง,ยอด,ตัด,ฟ้อง,รีบ,เสร็จ,ยาก,สมาชิก,หมายเลข,ประเภท,กรุงไทย,จำกัด,มหาชน,เน้น,ส่วนลด,ยี่ห้อ,อนุญาต,รบกวน,ต่ำ,บูพา,แปลก,ใบเสร็จ,สุดท้าย,ปัจจัย,ออม,เกษียณ,ฝืน,เสมอ,เรียก,ต้องการ,ดิ้นรน,ฟัง,เยอะ,แถม,สำคัญ,กระทู้,เจ็บ,ฝาก,ถูกใจ,ยัดเยียด,แม่,ตก,คิดถึง,งัด,ไม้ตาย,ธนาคาร,ประสงค์,เซลล์,รวดเร็ว,ประสาน,เอกสาร,ถ่วง,หลักการ,เจ้าของ,ยืนยัน,หนี้,ผูก,แบ่ง,สินค้า,ติดตาม,ข้าม,ลงทุน,เจ้าหน้าที่,ขาด,ประกันภัย,ครอบครัว,วางใจ,เด็ก,จัดการ,กระจาย,ฟรี,OPD,กองทุน,หาเรื่อง,หวัง,ยุ่ง,โทรศัพท์,บ่อย,ปัจจุบัน,เชื่อ,มาตรฐาน,เงื่อนไข,ภาระ,เก็บ,ถอนเงิน,อ่าน,กำไร,พิเศษ,สร้าง,ผิด,ค่าธรรมเนียม,เพลีย,ค่าย,คงที่,กลุ่ม,เป้าหมาย,ยืดหยุ่น,ทีม,ระวัง,แยก,พลาด,ใกล้,ว่าง,ไว้ใจ,โฆษณา,หากิน,insurance,company,bank,belong,same,UDR,เสียใจ,บังคับ,คล้าย,ออมสิน,เงินเดือน,อารมณ์,ก่อ,พ่อ,ที่ดิน,แก่,ระบุ,ข้อเท็จจริง,ระงับ,ไล่เบี้ย,แทน,ถอน,ปิด,บริหาร,หลอก,โพส,ควบ,ธุรกิจ,จรรยาบรรณ,ล่มจม,เช็ค,สุข,ข้าราชการ,ลำไส้,ด่วน,รายงาน,ก้อน,เงินเฟ้อ,มรดก,LTF,RMF,พันธบัตร,เทียบ,ไกล,ตลาด,อยุธยา,งวด,ยกเว้น,รับประกัน,เบาหวาน,ขาดทุน,หุ้น,แก้,เลิก,กลัว,นายหน้า,ปาก,ธุรกรรม,ช่อง,อนุมัติ,งบประมาณ,อัตโนมัติ,แข็งแรง,ภาวะ,คลอด,ขอโทษ,พอใจ,ภาพ,แนบ,จริงใจ,มั่นคง,เสริม,เงินกู้,เข้มงวด,เงินต้น,เทคนิค,กฎหมาย,ร่วมมือ,ปกป้อง,ทบทวน,พรบ.,หมุน,ทน,IPD,เรื้อรัง,สั้น,RSV,ทดแทน,มูลค่า,อัตภาพ,อึดอัด,ผู้หญิง,เล็กน้อย,ข้อแม้,แสดง,ประสบการณ์,เหมาะ,ออฟชั่น,pa,เดินเรื่อง,ขบวนการ,เอื้อ,ปลอม,ถนัด,ห้องแถว,คอนโด,เช่า,ก่อสร้าง,ตลาดหุ้น,ทดลอง,เส้นทาง,สินเชื่อ,close,account,Kasikorn,รีฟันด์,รับผิด,เฮลิคอปเตอร์,ทหารไทย,แฝง,SCB,จัดสรร,หลาน,IRR,อาคเนย์,อิสระ,tmb,กฎ,ผู้ชาย,นิ่ว,แอบแฝง
0.015804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01396,0,0,0,0,0,0,0,0,0.031116,0,0,0,0,0,0,0,0,0.016842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053982,0,0,0,0,0,0,0,0,0,0.044831,0,0,0,0.022837,0,0,0,0.022924,0.048072,0,0.023377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160501,0.172296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.015914,0,0.041497,0.007479,0,0.015984,0.020348,0,0,0,0,0,0,0,0,0,0,0.01361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034509,0,0,0,0,0,0,0,0,0,0,0.017772,0,0,0,0,0,0.025929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.017343,0,0.006178,0,0,0,0,0,0,0,0,0,0,0,0.00526,0,0,0.005673,0,0,0,0,0.008018,0,0,0.008243,0,0,0.007949,0.009932,0,0,0,0,0.004767,0.006351,0,0,0,0,0,0,0.010965,0.008592,0.006178,0,0,0.005436,0.006412,0,0,0,0,0,0,0.008891,0,0.00668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007311,0,0.004717,0,0,0.014931,0,0,0,0,0.010985,0,0,0,0,0,0,0,0,0,0,0,0.008587,0.004953,0.013817,0.010024,0,0.005243,0,0,0.009676,0,0.014524,0,0,0,0,0,0,0,0,0,0.004717,0,0,0,0,0,0,0.017174,0,0,0,0,0,0.004531,0.00555,0,0,0,0,0,0,0,0.010421,0,0,0,0,0.005737,0,0,0,0,0,0,0,0,0,0.024496,0,0,0,0,0,0,0,0,0,0.006412,0,0,0.013289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005803,0,0,0,0,0.00592,0,0,0.006123,0,0,0,0,0,0,0,0,0,0,0,0,0.008018,0,0,0,0,0.008243,0,0,0,0,0,0,0,0,0,0,0,0.00912,0,0,0,0,0,0,0,0,0,0,0,0.008784,0,0,0,0.008495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.026014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040682,0,0.057711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052852,0,0,0,0,0.045094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.004083,0.006623,0.004637,0,0,0.004365,0.002936,0,0.003968,0,0,0,0,0.01875,0,0.004018,0,0,0,0,0,0,0,0,0.004255,0,0,0,0,0,0.009483,0,0,0.004617,0,0,0,0.00411,0.004522,0,0,0.00454,0,0,0.003282,0,0.006422,0,0,0,0,0,0,0.011328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004097,0,0,0,0,0,0,0.005217,0,0,0,0,0.005831,0,0,0,0,0,0,0,0,0.003603,0,0,0,0.004698,0,0,0,0,0.006489,0,0,0,0,0,0.00534,0,0,0,0,0,0,0,0,0.012053,0.004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003603,0,0,0,0,0,0,0,0,0,0,0,0,0.003461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006358,0,0,0,0,0,0.013299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008913,0,0,0,0,0,0,0.007274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018061,0,0,0,0,0,0,0,0,0,0,0.006125,0,0,0,0,0,0,0,0,0,0,0.009943,0,0,0,0,0,0.005787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011487,0.011487,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.03324,0,0,0,0,0,0,0,0,0,0,0,0.040328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015449,0.014864,0,0.014441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016641,0,0,0,0,0,0,0,0,0.016187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043619,0,0,0,0,0,0,0,0,0.017794,0,0,0,0,0,0,0.024718,0,0,0,0,0,0,0.017504,0.028782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027359,0,0,0,0,0,0,0,0,0.023586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024951,0,0,0,0,0,0,0.019851,0,0,0,0,0,0.029575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051829,0,0,0,0.04408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.003282,0,0.016442,0,0,0,0,0.002807,0.004079,0,0.004333,0,0,0,0,0,0.005006,0,0,0,0,0,0,0,0,0,0,0,0,0.005884,0,0,0,0.008862,0.00302,0,0.004314,0,0.017012,0,0.003841,0,0,0.012999,0,0,0,0,0,0.006001,0.006453,0,0.004577,0,0,0,0,0,0,0,0,0.004768,0,0,0,0,0,0,0,0.011493,0,0.016767,0,0,0,0.006345,0,0.003828,0,0,0,0.020082,0,0,0,0,0,0,0,0,0,0.009695,0.008592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009863,0.007155,0.007509,0.007485,0.011844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006734,0,0.008662,0,0,0,0,0,0,0,0,0,0,0,0,0.006001,0,0,0,0,0,0,0,0,0,0,0,0.004095,0,0,0,0,0.004875,0.005674,0.006425,0.009436,0.013019,0,0,0,0,0,0.009199,0,0,0.005941,0,0,0,0,0,0,0,0,0,0,0,0.01431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060493,0,0.012962,0,0,0,0,0.013582,0,0,0,0,0,0,0,0,0,0.036713,0,0,0.014895,0,0,0,0,0,0,0,0,0,0,0,0,0.010359,0,0.013396,0,0.052015,0,0.012241,0.009136,0,0,0,0,0,0,0,0,0,0,0,0,0.019839,0,0,0,0,0,0,0,0.013217,0,0,0,0,0,0,0,0,0,0,0,0.018811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013396,0,0,0,0.012206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.025435,0,0.012432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008031,0.013684,0.017348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
